Run		xav		zav		Q2av		hmsp		shmsp		W2		 pt               pt2       feynmanx
6440		0.483		0.500		4.867		5.202		2.691		6.139		0.114		0.016		2.183
6441		0.481		0.402		4.852		5.200		2.160		6.158		0.091		0.010		1.749
6442		0.483		0.403		4.861		5.209		2.161		6.132		0.091		0.010		1.754
6443		0.482		0.402		4.856		5.208		2.156		6.138		0.091		0.010		1.750
6444		0.482		0.402		4.859		5.208		2.156		6.136		0.091		0.010		1.750
6445		0.483		0.402		4.859		5.211		2.157		6.130		0.092		0.010		1.752
6446		0.483		0.402		4.860		5.211		2.157		6.129		0.092		0.010		1.752
6447		0.483		0.402		4.859		5.210		2.157		6.131		0.091		0.010		1.751
6448		0.482		0.402		4.859		5.209		2.156		6.134		0.091		0.010		1.750
6451		0.483		0.694		4.864		5.210		3.731		6.126		0.156		0.030		3.031
6452		0.483		0.695		4.861		5.212		3.731		6.127		0.156		0.030		3.030
6454		0.485		0.706		4.880		5.213		3.792		6.106		0.156		0.030		3.085
6455		0.485		0.709		4.872		5.220		3.805		6.100		0.156		0.031		3.097
6456		0.482		0.601		4.859		5.203		3.233		6.145		0.134		0.022		2.621
6459		0.483		0.595		4.862		5.212		3.195		6.124		0.134		0.022		2.595
6460		0.483		0.595		4.863		5.215		3.193		6.119		0.134		0.022		2.595
6461		0.483		0.595		4.861		5.211		3.196		6.127		0.134		0.022		2.596
6462		0.483		0.595		4.861		5.210		3.198		6.129		0.135		0.022		2.597
6463		0.483		0.596		4.863		5.211		3.203		6.127		0.135		0.023		2.601
6464		0.483		0.596		4.862		5.211		3.201		6.128		0.135		0.022		2.600
6465		0.483		0.498		4.859		5.211		2.673		6.129		0.113		0.016		2.170
6466		0.482		0.498		4.859		5.210		2.673		6.132		0.113		0.016		2.170
6467		0.482		0.498		4.857		5.210		2.673		6.134		0.113		0.016		2.169
6468		0.481		0.501		4.852		5.205		2.695		6.148		0.114		0.016		2.185
6469		0.482		0.502		4.854		5.208		2.695		6.141		0.113		0.016		2.186
6470		0.484		0.501		4.875		5.208		2.692		6.120		0.111		0.016		2.187
6471		0.482		0.401		4.855		5.204		2.156		6.146		0.091		0.010		1.748
6472		0.483		0.403		4.862		5.214		2.158		6.120		0.091		0.010		1.753
6473		0.483		0.401		4.860		5.211		2.151		6.129		0.091		0.010		1.747
6474		0.482		0.400		4.858		5.210		2.148		6.132		0.091		0.010		1.744
6475		0.483		0.401		4.859		5.210		2.150		6.131		0.091		0.010		1.745
6476		0.482		0.401		4.859		5.210		2.150		6.132		0.091		0.010		1.745
6477		0.483		0.401		4.860		5.210		2.149		6.131		0.091		0.010		1.745
6478		0.482		0.401		4.857		5.211		2.150		6.133		0.091		0.010		1.745
6479		0.483		0.401		4.859		5.211		2.149		6.131		0.091		0.010		1.745
6486		0.479		0.691		3.841		6.293		2.956		5.117		0.168		0.034		2.634
6487		0.480		0.702		3.849		6.289		3.007		5.117		0.168		0.034		2.680
6488		0.481		0.601		3.853		6.294		2.570		5.103		0.146		0.026		2.292
6489		0.479		0.594		3.841		6.292		2.540		5.119		0.145		0.026		2.263
6490		0.479		0.498		3.843		6.293		2.127		5.116		0.122		0.018		1.896
6491		0.480		0.498		3.845		6.296		2.127		5.108		0.122		0.018		1.897
6493		0.479		0.498		3.844		6.294		2.127		5.113		0.122		0.018		1.896
6494		0.480		0.500		3.850		6.293		2.139		5.109		0.123		0.018		1.908
6495		0.479		0.402		3.840		6.291		1.717		5.122		0.097		0.011		1.529
6496		0.479		0.401		3.843		6.294		1.711		5.114		0.098		0.012		1.525
6497		0.479		0.401		3.841		6.293		1.712		5.118		0.098		0.012		1.525
6498		0.480		0.401		3.844		6.294		1.711		5.113		0.098		0.012		1.525
6499		0.479		0.401		3.843		6.293		1.711		5.116		0.098		0.012		1.525
6500		0.480		0.690		3.846		6.295		2.950		5.109		0.168		0.034		2.631
6501		0.480		0.690		3.847		6.297		2.949		5.105		0.167		0.034		2.631
6502		0.478		0.704		3.843		6.286		3.018		5.129		0.170		0.035		2.685
6503		0.478		0.600		3.842		6.284		2.572		5.133		0.146		0.026		2.287
6504		0.479		0.600		3.848		6.284		2.575		5.128		0.147		0.026		2.292
6506		0.479		0.595		3.841		6.292		2.546		5.118		0.145		0.026		2.269
6507		0.480		0.595		3.845		6.294		2.546		5.111		0.145		0.026		2.270
6509		0.479		0.498		3.842		6.291		2.133		5.121		0.122		0.018		1.899
6510		0.478		0.499		3.839		6.290		2.133		5.124		0.122		0.018		1.899
6512		0.479		0.500		3.848		6.284		2.141		5.127		0.121		0.018		1.905
6513		0.478		0.402		3.841		6.286		1.720		5.130		0.098		0.012		1.530
6514		0.479		0.402		3.842		6.293		1.716		5.117		0.098		0.012		1.529
6515		0.479		0.402		3.840		6.291		1.717		5.123		0.098		0.012		1.529
6516		0.479		0.402		3.840		6.293		1.718		5.119		0.099		0.012		1.530
6517		0.479		0.402		3.840		6.292		1.717		5.120		0.099		0.012		1.529
6518		0.485		0.692		5.363		4.682		4.083		6.618		0.151		0.029		3.187
6519		0.484		0.691		5.359		4.683		4.077		6.621		0.150		0.028		3.183
6520		0.485		0.691		5.364		4.685		4.080		6.611		0.151		0.028		3.187
6521		0.485		0.705		5.368		4.677		4.165		6.623		0.153		0.029		3.249
6522		0.485		0.711		5.362		4.685		4.199		6.615		0.153		0.029		3.279
6523		0.486		0.709		5.382		4.680		4.188		6.602		0.152		0.029		3.274
6524		0.484		0.697		5.357		4.682		4.112		6.624		0.152		0.029		3.209
6525		0.484		0.697		5.354		4.680		4.116		6.630		0.152		0.029		3.210
6526		0.484		0.697		5.353		4.682		4.116		6.629		0.152		0.029		3.211
6527		0.484		0.596		5.355		4.681		3.520		6.628		0.130		0.021		2.745
6528		0.484		0.596		5.355		4.680		3.520		6.630		0.131		0.021		2.746
6529		0.483		0.596		5.352		4.680		3.519		6.634		0.130		0.021		2.744
6531		0.485		0.604		5.366		4.678		3.568		6.622		0.130		0.021		2.785
6532		0.484		0.603		5.363		4.676		3.564		6.630		0.128		0.020		2.778
6533		0.484		0.604		5.360		4.679		3.564		6.627		0.130		0.021		2.780
6534		0.485		0.602		5.372		4.681		3.554		6.612		0.130		0.021		2.776
6535		0.484		0.595		5.353		4.680		3.516		6.631		0.131		0.021		2.742
6536		0.483		0.595		5.351		4.678		3.516		6.638		0.130		0.021		2.740
6537		0.389		0.694		3.906		5.225		3.720		7.056		0.155		0.030		2.809
6538		0.392		0.708		3.924		5.237		3.786		7.017		0.156		0.030		2.867
6539		0.389		0.603		3.910		5.222		3.233		7.059		0.133		0.022		2.440
6541		0.389		0.598		3.904		5.224		3.202		7.060		0.134		0.022		2.418
6542		0.388		0.501		3.903		5.222		2.685		7.066		0.113		0.016		2.026
6543		0.389		0.501		3.905		5.223		2.683		7.062		0.112		0.016		2.026
6544		0.390		0.503		3.913		5.227		2.695		7.046		0.113		0.016		2.037
6545		0.389		0.696		3.905		5.225		3.731		7.058		0.155		0.030		2.817
6546		0.389		0.706		3.912		5.222		3.786		7.056		0.154		0.030		2.859
6547		0.389		0.604		3.905		5.222		3.235		7.063		0.133		0.022		2.442
6548		0.389		0.598		3.904		5.224		3.203		7.062		0.134		0.022		2.418
6549		0.389		0.598		3.904		5.224		3.202		7.060		0.134		0.022		2.417
6550		0.389		0.500		3.905		5.224		2.678		7.059		0.112		0.016		2.022
