Run		xav		zav		Q2av		hmsp		shmsp		W2		 pt               pt2       feynmanx
5496		0.428		0.482		4.342		5.175		2.607		6.717		0.150		0.027		2.017
5497		0.428		0.482		4.344		5.175		2.608		6.715		0.150		0.027		2.018
5498		0.428		0.483		4.341		5.176		2.609		6.716		0.150		0.027		2.019
5499		0.429		0.483		4.352		5.174		2.610		6.709		0.150		0.027		2.020
5500		0.429		0.482		4.352		5.173		2.607		6.710		0.150		0.027		2.019
5501		0.431		0.483		4.361		5.184		2.609		6.680		0.152		0.028		2.024
5502		0.430		0.484		4.356		5.183		2.610		6.688		0.152		0.027		2.024
5504		0.431		0.484		4.358		5.184		2.610		6.684		0.152		0.027		2.025
5505		0.431		0.482		4.358		5.184		2.600		6.684		0.109		0.015		2.019
5507		0.431		0.482		4.359		5.186		2.600		6.679		0.109		0.015		2.019
5508		0.430		0.482		4.357		5.182		2.601		6.687		0.109		0.015		2.019
5509		0.429		0.482		4.346		5.175		2.606		6.713		0.107		0.014		2.018
5510		0.429		0.482		4.349		5.173		2.604		6.713		0.108		0.015		2.017
5511		0.429		0.481		4.348		5.177		2.601		6.707		0.109		0.015		2.016
5512		0.428		0.481		4.342		5.175		2.600		6.716		0.108		0.015		2.014
5514		0.429		0.481		4.345		5.176		2.602		6.711		0.109		0.015		2.016
5515		0.429		0.480		4.347		5.179		2.592		6.705		0.125		0.019		2.009
5517		0.429		0.479		4.346		5.175		2.592		6.713		0.126		0.019		2.007
5518		0.430		0.483		4.356		5.179		2.607		6.695		0.126		0.019		2.022
5519		0.428		0.482		4.347		5.172		2.609		6.718		0.127		0.019		2.019
5520		0.431		0.481		4.362		5.185		2.594		6.678		0.125		0.019		2.015
5521		0.431		0.481		4.363		5.188		2.592		6.672		0.125		0.019		2.014
5522		0.431		0.481		4.360		5.184		2.594		6.681		0.125		0.019		2.014
5524		0.431		0.479		4.360		5.185		2.584		6.679		0.185		0.039		2.003
5525		0.431		0.479		4.362		5.187		2.582		6.675		0.185		0.038		2.003
5527		0.431		0.479		4.364		5.187		2.582		6.672		0.184		0.038		2.003
5528		0.430		0.483		4.356		5.176		2.609		6.700		0.189		0.040		2.020
5529		0.430		0.482		4.363		5.178		2.605		6.691		0.191		0.041		2.018
5530		0.429		0.478		4.348		5.176		2.582		6.709		0.187		0.039		1.998
5531		0.429		0.478		4.346		5.178		2.582		6.707		0.187		0.039		1.998
5532		0.429		0.478		4.348		5.179		2.582		6.703		0.187		0.039		1.999
5542		0.433		0.478		4.373		5.193		2.573		6.652		0.346		0.125		1.987
5543		0.433		0.478		4.379		5.193		2.574		6.646		0.345		0.124		1.988
5544		0.433		0.478		4.376		5.195		2.575		6.644		0.345		0.124		1.990
5546		0.435		0.485		4.387		5.201		2.607		6.623		0.349		0.127		2.017
5547		0.432		0.485		4.367		5.189		2.614		6.666		0.355		0.131		2.016
5548		0.430		0.474		4.351		5.179		2.561		6.699		0.347		0.125		1.970
5549		0.430		0.474		4.353		5.181		2.561		6.694		0.346		0.125		1.970
5550		0.430		0.474		4.354		5.181		2.560		6.693		0.346		0.125		1.970
5551		0.431		0.474		4.360		5.185		2.558		6.679		0.430		0.191		1.961
5552		0.431		0.474		4.358		5.184		2.558		6.683		0.430		0.191		1.960
5553		0.431		0.474		4.357		5.187		2.557		6.679		0.429		0.190		1.960
5554		0.438		0.485		4.409		5.208		2.605		6.588		0.436		0.196		2.011
5555		0.434		0.484		4.379		5.199		2.605		6.635		0.437		0.197		2.003
5556		0.435		0.478		4.392		5.199		2.570		6.622		0.428		0.189		1.980
5557		0.434		0.478		4.384		5.199		2.573		6.629		0.429		0.190		1.980
5558		0.434		0.478		4.383		5.198		2.574		6.633		0.429		0.190		1.981
5561		0.436		0.478		4.399		5.205		2.571		6.603		0.512		0.269		1.971
5562		0.436		0.478		4.391		5.205		2.569		6.611		0.512		0.269		1.968
5563		0.437		0.479		4.400		5.213		2.571		6.588		0.512		0.268		1.973
5564		0.432		0.483		4.357		5.203		2.596		6.649		0.523		0.280		1.981
5565		0.436		0.487		4.388		5.217		2.610		6.591		0.519		0.276		2.003
5566		0.432		0.474		4.366		5.192		2.556		6.660		0.513		0.269		1.950
5567		0.433		0.474		4.377		5.194		2.554		6.645		0.512		0.268		1.952
5568		0.433		0.474		4.371		5.192		2.555		6.655		0.513		0.269		1.950
5569		0.434		0.475		4.382		5.195		2.556		6.640		0.598		0.364		1.939
5570		0.435		0.476		4.387		5.202		2.558		6.621		0.596		0.362		1.944
5571		0.433		0.475		4.375		5.197		2.558		6.642		0.598		0.363		1.940
5573		0.439		0.480		4.416		5.211		2.577		6.575		0.599		0.366		1.966
5574		0.441		0.486		4.441		5.212		2.607		6.548		0.606		0.375		1.992
5575		0.437		0.484		4.400		5.213		2.596		6.587		0.606		0.376		1.977
5576		0.436		0.488		4.390		5.205		2.619		6.612		0.615		0.385		1.991
5577		0.438		0.478		4.405		5.216		2.566		6.577		0.596		0.362		1.956
5578		0.436		0.478		4.395		5.209		2.566		6.599		0.598		0.364		1.953
5579		0.435		0.478		4.381		5.211		2.568		6.610		0.598		0.364		1.952
5581		0.439		0.477		4.418		5.219		2.558		6.557		0.678		0.467		1.937
5582		0.439		0.478		4.415		5.216		2.564		6.567		0.680		0.470		1.940
5583		0.440		0.480		4.419		5.225		2.572		6.545		0.680		0.471		1.950
5584		0.441		0.486		4.424		5.232		2.599		6.527		0.686		0.478		1.973
5585		0.436		0.484		4.402		5.201		2.605		6.608		0.694		0.490		1.962
5586		0.436		0.475		4.399		5.202		2.556		6.608		0.682		0.472		1.927
5587		0.437		0.476		4.403		5.206		2.555		6.597		0.680		0.469		1.928
5588		0.435		0.475		4.390		5.201		2.553		6.619		0.680		0.470		1.923
5589		0.428		0.487		4.343		5.175		2.631		6.716		0.310		0.101		2.025
5590		0.428		0.486		4.343		5.174		2.630		6.718		0.310		0.101		2.024
5591		0.429		0.487		4.345		5.175		2.630		6.713		0.309		0.101		2.025
5593		0.429		0.485		4.345		5.174		2.621		6.715		0.312		0.102		2.017
5594		0.428		0.484		4.341		5.172		2.618		6.725		0.310		0.101		2.013
5595		0.429		0.487		4.350		5.180		2.632		6.699		0.311		0.102		2.028
5596		0.430		0.488		4.354		5.181		2.633		6.694		0.311		0.102		2.030
5597		0.431		0.488		4.358		5.184		2.632		6.685		0.312		0.103		2.030
5627		0.425		0.858		4.327		5.154		4.731		6.771		0.223		0.060		3.646
5628		0.424		0.858		4.321		5.148		4.734		6.789		0.224		0.060		3.644
5630		0.424		0.859		4.324		5.148		4.735		6.786		0.224		0.061		3.645
5632		0.427		0.882		4.344		5.157		4.806		6.750		0.220		0.059		3.708
5633		0.428		0.882		4.354		5.164		4.804		6.725		0.219		0.059		3.713
5634		0.427		0.875		4.334		5.165		4.793		6.743		0.225		0.061		3.702
5635		0.428		0.876		4.340		5.170		4.797		6.727		0.222		0.060		3.709
5636		0.428		0.879		4.342		5.169		4.802		6.727		0.218		0.058		3.713
5637		0.427		0.880		4.352		5.143		4.803		6.766		0.219		0.059		3.701
5639		0.431		0.870		4.361		5.188		4.805		6.674		0.231		0.064		3.733
5640		0.431		0.870		4.358		5.187		4.803		6.678		0.228		0.063		3.731
5641		0.430		0.868		4.353		5.184		4.797		6.689		0.229		0.063		3.723
5643		0.428		0.867		4.342		5.178		4.797		6.711		0.230		0.064		3.717
5644		0.430		0.869		4.355		5.183		4.799		6.688		0.228		0.063		3.725
5646		0.427		0.875		4.327		5.175		4.848		6.731		0.235		0.066		3.750
5647		0.431		0.876		4.362		5.180		4.861		6.688		0.236		0.067		3.771
5648		0.428		0.868		4.342		5.177		4.786		6.713		0.229		0.063		3.707
5649		0.429		0.867		4.344		5.177		4.784		6.711		0.229		0.063		3.706
5650		0.429		0.868		4.343		5.179		4.785		6.708		0.230		0.064		3.707
5651		0.429		0.870		4.343		5.177		4.799		6.712		0.201		0.051		3.719
5652		0.428		0.869		4.340		5.178		4.796		6.712		0.202		0.051		3.716
5653		0.428		0.869		4.335		5.176		4.797		6.722		0.201		0.051		3.714
5654		0.429		0.876		4.351		5.178		4.863		6.702		0.200		0.050		3.770
5655		0.427		0.876		4.339		5.167		4.863		6.734		0.198		0.049		3.761
5656		0.430		0.871		4.352		5.182		4.809		6.693		0.203		0.052		3.731
5657		0.430		0.870		4.350		5.181		4.806		6.696		0.202		0.051		3.729
5658		0.429		0.870		4.348		5.182		4.806		6.698		0.202		0.051		3.728
5659		0.430		0.874		4.353		5.183		4.826		6.692		0.426		0.198		3.733
5660		0.429		0.873		4.346		5.183		4.829		6.697		0.427		0.199		3.734
5663		0.427		0.873		4.335		5.167		4.843		6.738		0.417		0.191		3.732
5666		0.427		0.874		4.334		5.164		4.848		6.746		0.418		0.192		3.735
5667		0.427		0.875		4.334		5.173		4.847		6.728		0.418		0.191		3.739
5668		0.427		0.872		4.334		5.174		4.824		6.727		0.421		0.194		3.722
5669		0.428		0.873		4.336		5.176		4.830		6.722		0.423		0.196		3.727
5670		0.427		0.873		4.335		5.174		4.831		6.726		0.422		0.194		3.727
5671		0.428		0.871		4.339		5.176		4.815		6.718		0.282		0.095		3.725
5672		0.428		0.871		4.339		5.176		4.816		6.718		0.283		0.095		3.726
5673		0.428		0.871		4.337		5.175		4.815		6.722		0.282		0.094		3.724
5674		0.428		0.871		4.337		5.173		4.820		6.726		0.279		0.093		3.727
5675		0.426		0.874		4.327		5.166		4.843		6.750		0.274		0.090		3.737
5676		0.427		0.874		4.337		5.169		4.849		6.732		0.279		0.093		3.747
5677		0.429		0.871		4.350		5.179		4.809		6.702		0.285		0.096		3.725
5678		0.430		0.872		4.352		5.184		4.816		6.690		0.286		0.097		3.734
5679		0.430		0.872		4.349		5.182		4.816		6.697		0.285		0.096		3.732
5680		0.429		0.873		4.348		5.183		4.825		6.697		0.284		0.096		3.739
5682		0.431		0.871		4.359		5.192		4.812		6.668		0.342		0.131		3.736
5683		0.433		0.870		4.373		5.190		4.809		6.657		0.339		0.130		3.737
5684		0.432		0.874		4.367		5.192		4.844		6.659		0.344		0.134		3.764
5685		0.431		0.877		4.364		5.182		4.869		6.682		0.350		0.137		3.774
5686		0.430		0.877		4.351		5.182		4.868		6.695		0.349		0.137		3.770
5687		0.429		0.634		4.347		5.179		3.425		6.704		0.245		0.067		2.651
5688		0.429		0.634		4.348		5.181		3.425		6.699		0.244		0.067		2.652
5689		0.430		0.637		4.354		5.179		3.445		6.697		0.247		0.068		2.668
5690		0.432		0.638		4.368		5.190		3.442		6.663		0.347		0.129		2.666
5691		0.431		0.635		4.358		5.185		3.428		6.682		0.348		0.130		2.651
5692		0.430		0.634		4.352		5.186		3.422		6.686		0.348		0.130		2.646
5693		0.430		0.633		4.353		5.184		3.416		6.689		0.347		0.129		2.641
5694		0.434		0.646		4.377		5.204		3.474		6.628		0.349		0.131		2.698
5695		0.428		0.645		4.342		5.178		3.487		6.711		0.364		0.141		2.689
5696		0.431		0.647		4.356		5.192		3.491		6.672		0.358		0.136		2.701
5697		0.433		0.643		4.376		5.196		3.465		6.643		0.349		0.130		2.688
5698		0.434		0.641		4.379		5.196		3.456		6.641		0.348		0.130		2.682
5699		0.434		0.641		4.380		5.199		3.451		6.635		0.348		0.131		2.680
5700		0.436		0.647		4.393		5.211		3.472		6.598		0.347		0.128		2.705
5701		0.436		0.645		4.396		5.200		3.473		6.617		0.349		0.130		2.701
5713		0.429		0.477		4.341		5.179		2.577		6.710		0.187		0.039		1.993
5714		0.428		0.477		4.340		5.177		2.577		6.716		0.187		0.039		1.992
5715		0.428		0.477		4.341		5.177		2.577		6.714		0.187		0.039		1.993
5716		0.429		0.478		4.342		5.179		2.580		6.710		0.187		0.040		1.996
5717		0.426		0.481		4.326		5.168		2.606		6.746		0.192		0.041		2.010
5718		0.430		0.482		4.352		5.182		2.601		6.695		0.189		0.040		2.014
5719		0.430		0.478		4.353		5.185		2.581		6.687		0.186		0.039		2.000
5720		0.430		0.478		4.355		5.182		2.580		6.690		0.185		0.039		1.999
5721		0.430		0.478		4.350		5.183		2.580		6.694		0.186		0.039		1.998
5722		0.430		0.479		4.351		5.182		2.588		6.696		0.187		0.039		2.005
5724		0.430		0.480		4.354		5.181		2.589		6.693		0.125		0.019		2.009
5725		0.430		0.479		4.352		5.183		2.585		6.693		0.125		0.019		2.006
5726		0.430		0.479		4.353		5.182		2.587		6.693		0.125		0.019		2.007
5727		0.430		0.479		4.350		5.184		2.587		6.692		0.124		0.019		2.007
5728		0.430		0.481		4.358		5.177		2.601		6.697		0.125		0.019		2.017
5729		0.428		0.480		4.339		5.171		2.599		6.728		0.125		0.019		2.010
5730		0.428		0.479		4.338		5.176		2.587		6.718		0.126		0.019		2.003
5731		0.428		0.479		4.338		5.176		2.586		6.720		0.126		0.019		2.002
5732		0.428		0.479		4.342		5.177		2.586		6.712		0.126		0.019		2.003
5733		0.428		0.480		4.336		5.176		2.594		6.722		0.108		0.015		2.009
5734		0.428		0.480		4.336		5.175		2.592		6.722		0.108		0.015		2.007
5735		0.428		0.481		4.340		5.178		2.596		6.714		0.108		0.015		2.011
5736		0.428		0.480		4.339		5.177		2.593		6.717		0.108		0.015		2.008
5737		0.429		0.483		4.348		5.179		2.608		6.704		0.107		0.015		2.022
5738		0.428		0.482		4.342		5.177		2.604		6.713		0.108		0.015		2.017
5739		0.430		0.480		4.354		5.183		2.592		6.689		0.109		0.015		2.012
5740		0.430		0.480		4.351		5.182		2.591		6.694		0.109		0.015		2.010
5741		0.430		0.481		4.350		5.186		2.594		6.688		0.109		0.015		2.014
5743		0.430		0.483		4.355		5.183		2.605		6.688		0.153		0.028		2.020
5744		0.430		0.482		4.353		5.184		2.603		6.688		0.152		0.028		2.019
5745		0.430		0.483		4.354		5.184		2.605		6.687		0.153		0.028		2.020
5746		0.429		0.481		4.346		5.174		2.602		6.715		0.149		0.027		2.014
5747		0.427		0.482		4.339		5.167		2.608		6.736		0.148		0.026		2.015
5748		0.428		0.481		4.336		5.174		2.601		6.725		0.150		0.027		2.012
5749		0.428		0.482		4.339		5.177		2.603		6.716		0.151		0.027		2.014
5750		0.428		0.482		4.337		5.176		2.604		6.720		0.151		0.027		2.014
5751		0.428		0.484		4.337		5.176		2.613		6.720		0.226		0.056		2.017
5752		0.428		0.483		4.337		5.174		2.613		6.723		0.225		0.056		2.016
5753		0.428		0.483		4.338		5.176		2.613		6.719		0.226		0.056		2.017
5754		0.427		0.483		4.332		5.174		2.612		6.728		0.226		0.056		2.015
5756		0.430		0.484		4.350		5.183		2.614		6.693		0.228		0.057		2.022
5757		0.430		0.484		4.354		5.183		2.615		6.690		0.228		0.057		2.023
5758		0.428		0.482		4.338		5.175		2.605		6.720		0.226		0.056		2.010
5759		0.428		0.484		4.340		5.173		2.620		6.722		0.312		0.103		2.015
5760		0.427		0.486		4.334		5.175		2.628		6.725		0.310		0.101		2.021
5761		0.428		0.486		4.343		5.177		2.629		6.713		0.311		0.102		2.024
5762		0.428		0.487		4.341		5.176		2.630		6.715		0.311		0.102		2.025
5767		0.430		0.487		4.350		5.181		2.629		6.697		0.312		0.103		2.026
5768		0.430		0.487		4.350		5.183		2.631		6.694		0.313		0.103		2.028
5773		0.433		0.477		4.371		5.192		2.571		6.656		0.345		0.124		1.985
5774		0.431		0.476		4.356		5.187		2.569		6.680		0.346		0.125		1.979
5783		0.429		0.474		4.348		5.181		2.561		6.700		0.346		0.125		1.970
5784		0.429		0.474		4.345		5.181		2.561		6.702		0.346		0.125		1.969
5785		0.429		0.474		4.348		5.181		2.561		6.699		0.346		0.125		1.970
5786		0.430		0.481		4.355		5.182		2.598		6.690		0.352		0.130		1.999
5787		0.429		0.480		4.351		5.177		2.595		6.705		0.356		0.132		1.994
5789		0.433		0.481		4.365		5.204		2.587		6.639		0.432		0.192		1.990
5790		0.430		0.473		4.355		5.185		2.553		6.686		0.428		0.189		1.956
5791		0.429		0.473		4.348		5.182		2.552		6.698		0.430		0.190		1.954
5792		0.430		0.473		4.351		5.183		2.553		6.693		0.430		0.190		1.954
5793		0.434		0.477		4.376		5.199		2.567		6.638		0.427		0.188		1.974
5794		0.432		0.477		4.370		5.192		2.569		6.658		0.431		0.191		1.972
5795		0.431		0.476		4.360		5.191		2.564		6.668		0.430		0.190		1.967
5797		0.431		0.477		4.357		5.197		2.565		6.660		0.515		0.271		1.957
5798		0.434		0.476		4.383		5.192		2.564		6.643		0.514		0.271		1.959
5800		0.434		0.477		4.375		5.200		2.565		6.637		0.512		0.269		1.961
5801		0.435		0.481		4.397		5.194		2.593		6.626		0.522		0.278		1.983
5802		0.432		0.483		4.365		5.189		2.606		6.667		0.527		0.284		1.986
5803		0.432		0.473		4.362		5.193		2.550		6.664		0.512		0.268		1.944
5804		0.431		0.472		4.358		5.183		2.546		6.685		0.513		0.269		1.938
5805		0.431		0.472		4.359		5.186		2.546		6.678		0.512		0.268		1.940
5806		0.432		0.471		4.368		5.189		2.539		6.664		0.595		0.360		1.922
5807		0.431		0.472		4.363		5.188		2.547		6.670		0.597		0.363		1.926
5808		0.432		0.473		4.364		5.191		2.548		6.665		0.597		0.363		1.928
5809		0.435		0.483		4.381		5.210		2.593		6.613		0.606		0.374		1.971
5810		0.438		0.473		4.419		5.202		2.541		6.590		0.598		0.364		1.934
5812		0.437		0.479		4.402		5.210		2.574		6.591		0.598		0.364		1.960
5813		0.435		0.480		4.381		5.216		2.574		6.601		0.598		0.365		1.959
5814		0.438		0.479		4.400		5.222		2.564		6.570		0.678		0.467		1.939
5815		0.437		0.477		4.396		5.221		2.556		6.576		0.678		0.466		1.932
